0.0	5.5960E-02
10040.916292848686	5.6222E-02
19940.41122946039	5.6498E-02
29981.327522309326	5.6776E-02
40022.24381515801	5.7057E-02
50063.160108007454	5.7380E-02
59962.65504461916	5.7730E-02
70003.57133746785	5.8082E-02
80044.48763031678	5.8437E-02
89943.98256692848	5.8793E-02
99984.89885977717	5.9153E-02
110025.81515262662	5.9514E-02
120066.73144547555	5.9878E-02
129966.22638208726	6.0243E-02
140007.14267493592	6.0612E-02
150048.0589677854	6.0984E-02
159947.55390439706	6.1365E-02
169988.47019724577	6.1749E-02
180029.3864900947	6.2133E-02
190070.30278294338	6.2541E-02
199969.7977195551	6.2975E-02
210010.71401240453	6.3410E-02
220051.63030525323	6.3847E-02
229951.12524186494	6.4284E-02
239992.04153471388	6.4723E-02
250032.95782756302	6.5163E-02
259932.45276417426	6.5603E-02
269973.36905702366	6.6045E-02
280014.2853498726	6.6488E-02
290055.2016427213	6.6932E-02
299954.69657933305	6.7386E-02
309995.6128721825	6.7842E-02
320036.5291650311	6.8299E-02
329936.0241016429	6.8779E-02
339976.9403944918	6.9305E-02
350017.8566873405	6.9833E-02
360058.77298018994	7.0364E-02
369958.2679168016	7.0898E-02
379999.1842096503	7.1434E-02
390040.10050249926	7.1974E-02
399939.59543911094	7.2516E-02
409980.51173195965	7.3061E-02
420021.42802480905	7.3609E-02
430062.344317658	7.4159E-02
439961.83925426943	7.4728E-02
450002.7555471184	7.5302E-02
460043.67183996784	7.5880E-02
469943.1667765795	7.6474E-02
479984.0830694282	7.7124E-02
490024.9993622771	7.7777E-02
500065.91565512586	7.8434E-02
509965.41059173754	7.9093E-02
520006.326884587	7.9756E-02
530047.2431774357	8.0421E-02
539946.7381140473	8.1089E-02
549987.6544068963	8.1761E-02
560028.570699745	8.2435E-02
570069.4869925944	8.3113E-02
579968.9819292062	8.3802E-02
590009.8982220548	8.4498E-02
600050.8145149038	8.5196E-02
609950.3094515156	8.5900E-02
619991.225744365	8.6656E-02
630032.1420372135	8.7416E-02
639931.6369738253	8.8179E-02
649972.5532666743	8.8947E-02
660013.4695595229	8.9718E-02
670054.3858523724	9.0493E-02
679953.8807889841	9.1272E-02
689994.7970818328	9.2055E-02
700035.7133746818	9.2842E-02
709935.2083112934	9.3632E-02
719976.124604142	9.4438E-02
730017.0408969915	9.5257E-02
740057.9571898401	9.6081E-02
749957.452126452	9.6909E-02
759998.3684193009	9.7803E-02
770039.2847121502	9.8708E-02
779938.7796487617	9.9618E-02
789979.6959416107	1.0053E-01
800020.6122344595	1.0145E-01
810061.5285273083	1.0238E-01
819961.02346392	1.0331E-01
830001.9397567695	1.0424E-01
840042.8560496181	1.0518E-01
849942.3509862298	1.0612E-01
859983.2672790787	1.0709E-01
870024.1835719275	1.0808E-01
880065.099864777	1.0908E-01
889964.5948013886	1.1008E-01
900005.5110942373	1.1115E-01
