19940.41122946039	4.79192422784e-19
29981.327522309326	4.79332831144e-19
40022.24381515801	4.81345698515e-19
50063.160108007454	4.79496805717e-19
59962.65504461916	4.79618594774e-19
70003.57133746785	4.8081562038e-19
80044.48763031678	4.81267468845e-19
89943.98256692848	4.81120871041e-19
99984.89885977717	4.8120178087e-19
110025.81515262662	4.79977834221e-19
120066.73144547555	4.84278059388e-19
129966.22638208726	4.82593136317e-19
140007.14267493592	4.83608019897e-19
150048.0589677854	4.83337938961e-19
159947.55390439706	4.84366321937e-19
169988.47019724577	4.84405781322e-19
180029.3864900947	4.85795060296e-19
190070.30278294338	4.84297491941e-19
199969.7977195551	4.84337802643e-19
210010.71401240453	4.85182503668e-19
220051.63030525323	4.85492949519e-19
229951.12524186494	4.85500369255e-19
239992.04153471388	4.85071627109e-19
250032.95782756302	4.84123571119e-19
259932.45276417426	4.87371667885e-19
269973.36905702366	4.86076532978e-19
280014.2853498726	4.86637526643e-19
290055.2016427213	4.84982657841e-19
299954.69657933305	4.8586458089e-19
309995.6128721825	4.86489699202e-19
320036.5291650311	4.86971505332e-19
329936.0241016429	4.85000659504e-19
339976.9403944918	4.85204442463e-19
350017.8566873405	4.85976916212e-19
360058.77298018994	4.86531532167e-19
369958.2679168016	4.87020494728e-19
379999.1842096503	4.85795995945e-19
390040.10050249926	4.8529876041e-19
399939.59543911094	4.87904109578e-19
409980.51173195965	4.86175910834e-19
420021.42802480905	4.87013402232e-19
430062.344317658	4.86028857699e-19
439961.83925426943	4.85675748951e-19
450002.7555471184	4.85959811995e-19
460043.67183996784	4.86580769991e-19
469943.1667765795	4.84541349216e-19
479984.0830694282	4.85238550375e-19
490024.9993622771	4.85504994739e-19
500065.91565512586	4.866209398e-19
509965.41059173754	4.86929631191e-19
520006.326884587	4.86332571606e-19
530047.2431774357	4.86061826831e-19
539946.7381140473	4.87856626384e-19
549987.6544068963	4.86647701306e-19
560028.570699745	4.86354506388e-19
570069.4869925944	4.86186211029e-19
579968.9819292062	4.84924605438e-19
590009.8982220548	4.86059665604e-19
600050.8145149038	4.86812196584e-19
609950.3094515156	4.85356082101e-19
619991.225744365	4.85683304602e-19
630032.1420372135	4.85792970479e-19
639931.6369738253	4.87756528239e-19
649972.5532666743	4.87873108457e-19
660013.4695595229	4.87247550977e-19
670054.3858523724	4.87026138262e-19
679953.8807889841	4.87348617907e-19
689994.7970818328	4.86625426897e-19
700035.7133746818	4.86109829736e-19
709935.2083112934	4.85934393745e-19
719976.124604142	4.85585317149e-19
730017.0408969915	4.85708894494e-19
740057.9571898401	4.86167935575e-19
749957.452126452	4.86709374164e-19
759998.3684193009	4.8536846541e-19
770039.2847121502	4.84802637768e-19
779938.7796487617	4.87023443162e-19
789979.6959416107	4.87226486989e-19
800020.6122344595	4.87311422268e-19
810061.5285273083	4.86247914671e-19
819961.02346392	4.86162583356e-19
830001.9397567695	4.86675652847e-19
840042.8560496181	4.85377116297e-19
849942.3509862298	4.85447914825e-19
859983.2672790787	4.84385826791e-19
870024.1835719275	4.84466423375e-19
880065.099864777	4.84197928121e-19
889964.5948013886	4.85294512444e-19
900005.5110942373	4.83790929309e-19
910046.4273870862	4.83159033094e-19
919945.9223236981	4.84873427092e-19
929986.8386165472	4.84705611585e-19
940027.754909396	4.84461230358e-19
950068.6712022449	4.83819139536e-19
959968.1661388568	4.83754356288e-19
970009.0824317053	4.84270965045e-19
980049.9987245548	4.83080322225e-19
989949.4936611665	4.83040045809e-19
999990.4099540153	4.81353587934e-19
1010031.3262468643	4.81187798341e-19
1019930.821183476	4.80607396123e-19
1029971.7374763245	4.81391557344e-19
1040012.653769174	4.8001180667e-19
1050053.5700620227	4.78881773366e-19
1059953.0649986344	4.79541015171e-19
1069993.9812914834	4.81318204855e-19
1080034.8975843329	4.80554221995e-19
1089934.392520944	4.80331321143e-19
1099975.3088137931	4.79425400593e-19
1110016.225106642	4.80039067977e-19
1120057.1413994909	4.78830295445e-19
1129956.6363361026	4.78474579492e-19
1139997.5526289518	4.76871787757e-19
1150038.4689218006	4.7687612185e-19
1159937.9638584123	4.76351336028e-19
1169978.8801512613	4.75797624046e-19
1180019.79644411	4.74280905573e-19
1190060.7127369593	4.73731446486e-19
1199960.207673571	4.74328277629e-19
1210001.1239664198	4.75089398057e-19
1220042.0402592686	4.75002880218e-19
1229941.5351958803	4.75123407005e-19
1239982.4514887296	4.74249763786e-19
1250023.3677815786	4.74458834166e-19
1260064.2840744276	4.73900984624e-19
1269963.779011039	4.72959570664e-19
1280004.695303888	4.71240798071e-19
1290045.6115967373	4.70956268093e-19
1299945.106533349	4.71131612426e-19
1309986.0228261978	4.70670466381e-19
1320026.9391190466	4.69881441684e-19
1330067.8554118953	4.69716881312e-19
1339967.350348507	4.70005342991e-19
1350008.2666413563	4.70236340339e-19
1360049.182934205	4.70483572114e-19
1369948.6778708168	4.70484317495e-19
1379989.5941636658	4.70104802684e-19
1390030.5104565148	4.70287028954e-19
1399930.005393126	4.6971283773e-19
1409970.9216859755	4.68722015405e-19
1420011.8379788247	4.68674752422e-19
1430052.7542716733	4.67452194497e-19
1439952.249208285	4.66985505702e-19
1449993.1655011342	4.66502349358e-19
1460034.081793983	4.65273086255e-19
1469933.5767305947	4.64816121662e-19
1479974.4930234437	4.6507953564e-19
1490015.4093162923	4.65629365492e-19
1500056.3256091417	4.65762652727e-19
1509955.8205457535	4.65395801366e-19
1519996.7368386022	4.64792999591e-19
1530037.653131451	4.64886895078e-19
1539937.1480680627	4.64437687204e-19
1549978.0643609115	4.63678932767e-19
1560018.980653761	4.62862867304e-19
1570059.89694661	4.61252169754e-19
1579959.3918832215	4.61427553428e-19
1590000.3081760702	4.61173769991e-19
1600041.2244689194	4.59827474508e-19
1609940.719405531	4.59218382132e-19
1619981.6356983802	4.58990274365e-19
1630022.5519912292	4.59387698542e-19
1640063.4682840777	4.59317791606e-19
1649962.9632206894	4.57737826232e-19
1660003.8795135387	4.57438443318e-19
1670044.795806388	4.57257800757e-19
1679944.2907429994	4.57420687511e-19
1689985.2070358484	4.56424379745e-19
1700026.1233286967	4.56052514842e-19
1710067.039621546	4.54902343573e-19
1719966.534558158	4.53732204007e-19
1730007.450851007	4.53700611968e-19
1740048.3671438554	4.53297424334e-19
1749947.8620804674	4.53096358669e-19
1759988.7783733166	4.52873535971e-19
1770029.6946661659	4.5372576337e-19
1780070.6109590144	4.53266691884e-19
1789970.1058956261	4.52649800602e-19
1800011.0221884747	4.52606091316e-19
1810051.938481324	4.52294105042e-19
1819951.4334179354	4.51960018545e-19
1829992.349710785	4.51192458884e-19
1840033.2660036336	4.50714550161e-19
1849932.7609402454	4.48920665265e-19
1859973.677233094	4.48272758127e-19
1870014.593525943	4.4771493628e-19
1880055.5098187923	4.47110179825e-19
1889955.004755404	4.46140275703e-19
1899995.9210482526	4.45986772282e-19
1910036.8373411018	4.45780551341e-19
1919936.3322777136	4.45581870241e-19
1929977.2485705628	4.44733681509e-19
1940018.1648634118	4.44435521277e-19
1950059.0811562603	4.43844797868e-19
1959958.5760928718	4.43748070522e-19
1969999.492385721	4.42946504591e-19
1980040.4086785705	4.42210190066e-19
1989939.903615182	4.41424888253e-19
1999980.8199080306	4.40061309573e-19
2010021.7362008796	4.39521611632e-19
2020062.6524937286	4.38294904084e-19
2029962.1474303403	4.37491576536e-19
2040003.0637231893	4.3691057196e-19
2050043.9800160383	4.3630524671e-19
2059943.4749526498	4.36838118159e-19
2069984.391245499	4.36145852963e-19
2080025.307538348	4.36027714769e-19
2090066.223831197	4.35296580457e-19
2099965.7187678088	4.35178862884e-19
2110006.6350606573	4.34555589611e-19
2120047.5513535063	4.34143992138e-19
2129947.046290118	4.32827796747e-19
2139987.9625829672	4.32223807677e-19
2150028.8788758162	4.31932648322e-19
2160069.795168665	4.31178316117e-19
2169969.2901052763	4.29902277122e-19
2180010.2063981257	4.29564346296e-19
2190051.1226909747	4.29218603324e-19
2199950.6176275867	4.29068654299e-19
2209991.5339204352	4.28664411766e-19
2220032.450213284	4.28230896275e-19
2229931.9451498957	4.27804520714e-19
2239972.861442745	4.27566433364e-19
2250013.777735594	4.26876222877e-19
2260054.6940284427	4.26266864532e-19
2269954.188965054	4.25292549542e-19
2279995.1052579037	4.24633414433e-19
2290036.0215507527	4.24023006292e-19
2299935.5164873647	4.23434832377e-19
2309976.432780213	4.22872544266e-19
2320017.3490730617	4.22285661065e-19
2330058.265365911	4.21607815709e-19
2339957.7603025227	4.21504864773e-19
2349998.676595372	4.21159289948e-19
2360039.5928882207	4.20761475728e-19
2369939.087824832	4.20362660506e-19
2379980.0041176816	4.20191975663e-19
2390020.9204105306	4.19247490228e-19
2400061.8367033796	4.18788028985e-19
2409961.331639991	4.181339925e-19
2420002.2479328397	4.16959845958e-19
